step,time_s,theta_hat_rad,theta_hat_deg,label_main,label_turn,conf_main,did_predict,ready,buffer_count,truth_main,truth_turn,theta_truth_rad
418,4.17,0.0337603815185648,1.93432737576523,3,0,0.999987244606018,1,1,128,3,0,0.0491872682237706
419,4.18,0.0344228574808335,1.97228445243209,3,0,0.999990940093994,1,1,128,3,0,0.0497582723235146
420,4.19,0.0350962226908557,2.0108654370373,3,0,0.999992966651917,1,1,128,3,0,0.0503271558482175
421,4.2,0.035776289675492,2.04983040504316,3,0,0.99999463558197,1,1,128,3,0,0.0508938009881547
422,4.21,0.0364498017577995,2.08841980481044,3,0,0.999995470046997,1,1,128,3,0,0.0514580899336016
423,4.22,0.0371116849918541,2.12634292065224,3,0,0.999996423721313,1,1,128,3,0,0.0520199048748339
424,4.23,0.0377737053799794,2.16427389484343,3,0,0.999997138977051,1,1,128,3,0,0.052579128002127
425,4.24,0.038440135872752,2.20245754941813,3,0,0.999997615814209,1,1,128,3,0,0.0531356415057563
426,4.25,0.0391230736918659,2.24158700412322,3,0,0.999997973442078,1,1,128,3,0,0.0536893275759974
427,4.26,0.0398070260181475,2.28077458580731,3,0,0.999998092651367,1,1,128,3,0,0.0542400684031258
428,4.27,0.0404850320699111,2.31962147105769,3,0,0.999998450279236,1,1,128,3,0,0.054787746177417
429,4.28,0.0411632733123652,2.35848183174202,3,0,0.999998569488525,1,1,128,3,0,0.0553322430891463
430,4.29,0.0418444805850416,2.39751213344,3,0,0.999998688697815,1,1,128,3,0,0.0558734413285894
431,4.3,0.0425273225186234,2.43663609430879,3,0,0.999998807907104,1,1,128,3,0,0.0564112230860217
432,4.31,0.0432121777420831,2.47587540819052,3,0,0.999998927116394,1,1,128,3,0,0.0569454705517188
433,4.32,0.0438837109958374,2.51435142943332,3,0,0.999999046325684,1,1,128,3,0,0.057476065915956
434,4.33,0.0445417055352817,2.55205173948614,3,0,0.999999046325684,1,1,128,3,0,0.0580028913690089
435,4.34,0.0452014181170883,2.58985048611534,3,0,0.999999165534973,1,1,128,3,0,0.058525829101153
436,4.35,0.0458746080430245,2.62842142768221,3,0,0.999999165534973,1,1,128,3,0,0.0590447613026638
437,4.36,0.0465549491189323,2.66740209996111,3,0,0.999999165534973,1,1,128,3,0,0.0595595701638168
438,4.37,0.047221703207344,2.7056042952002,3,0,0.999999165534973,1,1,128,3,0,0.0600701378748873
439,4.38,0.0478835323600566,2.74352431240935,3,0,0.999999284744263,1,1,128,3,0,0.0605763466261511
440,4.39,0.0485534583356786,2.78190824339867,3,0,0.999999284744263,1,1,128,3,0,0.0610780786078834
441,4.4,0.0492381595379495,2.82113873251632,3,0,0.999999284744263,1,1,128,3,0,0.06157521601036
442,4.41,0.0499322472891196,2.8609070312701,3,0,0.999999284744263,1,1,128,3,0,0.0620676410238561
443,4.42,0.0506162574869566,2.90009792875007,3,0,0.999999403953552,1,1,128,3,0,0.0625552358386473
444,4.43,0.0513022962009695,2.93940505164559,3,0,0.999999403953552,1,1,128,3,0,0.0630378826450091
445,4.44,0.0519925672836403,2.97895467140255,3,0,0.999999403953552,1,1,128,3,0,0.063515463633217
446,4.45,0.0526935820493195,3.01911985885232,3,0,0.999999403953552,1,1,128,3,0,0.0639878609935465
447,4.46,0.053398252903772,3.05949452475833,3,0,0.999999403953552,1,1,128,3,0,0.064454956916273
448,4.47,0.0540953147032788,3.09943322392986,3,0,0.999999523162842,1,1,128,3,0,0.0649166335916721
449,4.48,0.0547909846174466,3.1392921739459,3,0,0.999999523162842,1,1,128,3,0,0.0653727732100193
450,4.49,0.0554839694190535,3.17899727834469,3,0,0.999999523162842,1,1,128,3,0,0.06582325796159
451,4.5,0.056183737580526,3.21909104063469,3,0,0.999999523162842,1,1,128,3,0,0.0662679700366597
452,4.51,0.0568826320250966,3.25913474263373,3,0,0.999999642372131,1,1,128,3,0,0.0667067916255039
453,4.52,0.0575727338418493,3.29867466416797,3,0,0.999999642372131,1,1,128,3,0,0.0671396049183982
454,4.53,0.0582597805024245,3.33803953814749,3,0,0.999999642372131,1,1,128,3,0,0.0675662921056179
455,4.54,0.0589397496507558,3.37699890054598,3,0,0.999999642372131,1,1,128,3,0,0.0679867353774387
456,4.55,0.0596239782428362,3.41620231109436,3,0,0.999999642372131,1,1,128,3,0,0.0684008169241359
457,4.56,0.0602916541561129,3.45445732300766,3,0,0.999999642372131,1,1,128,3,0,0.0688084189359851
458,4.57,0.0609430072703065,3.49177710742366,3,0,0.999999642372131,1,1,128,3,0,0.0692094236032618
459,4.58,0.0615926234049817,3.52899737024415,3,0,0.999999642372131,1,1,128,3,0,0.0696037131162413
460,4.59,0.0622354990917463,3.56583143384733,3,0,0.999999642372131,1,1,128,3,0,0.0699911696651994
461,4.6,0.0628761487713102,3.60253795663275,3,0,0.999999761581421,1,1,128,3,0,0.0703716754404114
462,4.61,0.0634948334200907,3.63798597585741,3,0,0.999999761581421,1,1,128,3,0,0.0707451126321528
463,4.62,0.0640954436830923,3.67239840905964,3,0,0.999999761581421,1,1,128,3,0,0.0711113634306991
464,4.63,0.0646873528111954,3.70631230395522,3,0,0.999999761581421,1,1,128,3,0,0.0714703100263258
465,4.64,0.0652656331052053,3.73944532417757,3,0,0.999999761581421,1,1,128,3,0,0.0718218346093084
466,4.65,0.0658420072300051,3.77246912894914,3,0,0.999999761581421,1,1,128,3,0,0.0721658193699224
467,4.66,0.0664036182037382,3.80464706747228,3,0,0.999999761581421,1,1,128,3,0,0.0725021464984433
468,4.67,0.0669567312552955,3.83633811092012,3,0,0.999999761581421,1,1,128,3,0,0.0728306981851465
469,4.68,0.0675079348268385,3.86791974922207,3,0,0.999999761581421,1,1,128,3,0,0.0731513566203076
470,4.69,0.0680604723824444,3.89957781918076,3,0,0.999999761581421,1,1,128,3,0,0.0734640039942021
471,4.7,0.0686228352350539,3.93179883719023,3,0,0.999999761581421,1,1,128,3,0,0.0737685224971053
472,4.71,0.0691650689172136,3.96286653868781,3,0,0.999999761581421,1,1,128,3,0,0.0740647943192929
473,4.72,0.0696925102292921,3.99308669981075,3,0,0.99999988079071,1,1,128,3,0,0.0743527016510404
474,4.73,0.0702181396651478,4.02320304807313,3,0,0.99999988079071,1,1,128,3,0,0.0746321266826231
475,4.74,0.0707363046489853,4.05289171473848,3,0,0.99999988079071,1,1,128,3,0,0.0749029516043166
476,4.75,0.0712467015052864,4.08213530048128,3,0,0.99999988079071,1,1,128,3,0,0.0751650586063964
477,4.76,0.0717367227436071,4.11021144930883,3,0,0.99999988079071,1,1,128,3,0,0.075418329879138
478,4.77,0.0722146444545095,4.13759434628121,3,0,0.99999988079071,1,1,128,3,0,0.0756626476128169
479,4.78,0.0726902878867374,4.16484670750098,3,0,0.99999988079071,1,1,128,3,0,0.0758978939977085
480,4.79,0.0731476677196832,4.19105264156318,3,0,0.99999988079071,1,1,128,3,0,0.0761239512240884
481,4.8,0.0735898276546608,4.21638653970718,3,0,0.99999988079071,1,1,128,3,0,0.076340701482232
482,4.81,0.0740082958134833,4.24036299906831,3,0,0.99999988079071,1,1,128,3,0,0.0765480269624148
483,4.82,0.0744111760326496,4.26344633527585,3,0,0.99999988079071,1,1,128,3,0,0.0767458098549124
484,4.83,0.0748093592811629,4.28626055488847,3,0,0.99999988079071,1,1,128,3,0,0.0769339323500002
485,4.84,0.0751907250554305,4.30811120420474,3,0,0.99999988079071,1,1,128,3,0,0.0771122766379536
486,4.85,0.0755554117514698,4.32900621273236,3,0,0.99999988079071,1,1,128,3,0,0.0772807249090483
487,4.86,0.0758927900115035,4.34833656313176,3,0,0.99999988079071,1,1,128,3,0,0.0774391593535597
488,4.87,0.0762078690826317,4.36638926412031,3,0,0.99999988079071,1,1,128,3,0,0.0775874621617632
489,4.88,0.0765195384900478,4.38424660576859,3,0,0.99999988079071,1,1,128,3,0,0.0777255155239344
490,4.89,0.0768108926974895,4.40093997219839,3,0,0.99999988079071,1,1,128,3,0,0.0778532016303487
491,4.9,0.0770911250974203,4.41699610599724,3,0,0.99999988079071,1,1,128,3,0,0.0779704026712817
492,4.91,0.0773474066020423,4.43167995457934,3,0,0.99999988079071,1,1,128,3,0,0.0780770008370088
493,4.92,0.0775827866570441,4.4451662383125,3,0,0.99999988079071,1,1,128,3,0,0.0781728783178055
494,4.93,0.0778163905978471,4.45855075819814,3,0,0.99999988079071,1,1,128,3,0,0.0782579173039474
495,4.94,0.078040958479072,4.47141755000652,3,0,0.99999988079071,1,1,128,3,0,0.0783319999857099
496,4.95,0.0782573572686178,4.48381628733923,3,0,0.99999988079071,1,1,128,3,0,0.0783950085533684
497,4.96,0.0784519870663865,4.49496775331887,3,0,0.99999988079071,1,1,128,3,0,0.0784468251971986
498,4.97,0.0786391230845063,4.50568985735202,3,0,0.99999988079071,1,1,128,3,0,0.0784873321074758
499,4.98,0.0788442257254952,4.51744137304767,3,0,0.99999988079071,1,1,128,3,0,0.0785164114744756
500,4.99,0.0790450534047218,4.52894795147676,3,0,0.99999988079071,1,1,128,3,0,0.0785339454884734
501,5,0.0792314243336703,4.53962621912944,3,0,0.99999988079071,1,1,128,3,0,0.0785398163397448
502,5.01,0.0793924873713577,4.54885445142448,3,0,0.99999988079071,1,1,128,3,0,0.0785398163397448
503,5.02,0.0795290154073317,4.556676931671,3,0,0.99999988079071,1,1,128,3,0,0.0785398163397448
504,5.03,0.0796518490513488,4.5637147810554,3,0,0.99999988079071,1,1,128,3,0,0.0785398163397448
505,5.04,0.0797445784136955,4.5690277821548,3,0,0.99999988079071,1,1,128,3,0,0.0785398163397448
506,5.05,0.0798011915874951,4.57227147807836,3,0,0.99999988079071,1,1,128,3,0,0.0785398163397448
507,5.06,0.0798160291269862,4.57312160646956,3,0,0.99999988079071,1,1,128,3,0,0.0785398163397448
508,5.07,0.0797996215108263,4.57218151931173,3,0,0.99999988079071,1,1,128,3,0,0.0785398163397448
509,5.08,0.0797892373132732,4.5715865486183,3,0,0.99999988079071,1,1,128,3,0,0.0785398163397448
510,5.09,0.0797605832412863,4.56994479122759,3,0,0.99999988079071,1,1,128,3,0,0.0785398163397448
511,5.1,0.0797119983467296,4.5671610818214,3,0,0.99999988079071,1,1,128,3,0,0.0785398163397448
512,5.11,0.0796467394971136,4.56342202516252,3,0,0.99999988079071,1,1,128,3,0,0.0785398163397448
513,5.12,0.0795617216586399,4.55855086183466,3,0,0.999999761581421,1,1,128,3,0,0.0785398163397448
514,5.13,0.0794789482615262,4.55380829552408,3,0,0.999999761581421,1,1,128,3,0,0.0785398163397448
515,5.14,0.0793835804296536,4.54834412125647,3,0,0.999999761581421,1,1,128,3,0,0.0785398163397448
516,5.15,0.0792718343839984,4.54194154446315,3,0,0.999999761581421,1,1,128,3,0,0.0785398163397448
517,5.16,0.0791560041630585,4.53530496166323,3,0,0.999999761581421,1,1,128,3,0,0.0785398163397448
518,5.17,0.0790332819078415,4.52827349438696,3,0,0.999999761581421,1,1,128,3,0,0.0785398163397448
519,5.18,0.0789253497546585,4.52208943753582,3,0,0.999999761581421,1,1,128,3,0,0.0785398163397448
520,5.19,0.078814697398401,4.51574952452908,3,0,0.999999642372131,1,1,128,3,0,0.0785398163397448
521,5.2,0.0787011656292311,4.509244633315,3,0,0.999999642372131,1,1,128,3,0,0.0785398163397448
522,5.21,0.0785857102021604,4.50262952462197,3,0,0.999999523162842,1,1,128,3,0,0.0785398163397448
523,5.22,0.0784637132422095,4.49563961370335,3,0,0.999999523162842,1,1,128,3,0,0.0785398163397448
524,5.23,0.0783579632766512,4.48958058699321,3,0,0.999999523162842,1,1,128,3,0,0.0785398163397448
525,5.24,0.0782580017230909,4.48385321186063,3,0,0.999999403953552,1,1,128,3,0,0.0785398163397448
526,5.25,0.0781660256145522,4.47858336902533,3,0,0.999999403953552,1,1,128,3,0,0.0785398163397448
527,5.26,0.0780764974055929,4.47345378050459,3,0,0.999999403953552,1,1,128,3,0,0.0785398163397448
528,5.27,0.0779831513667705,4.46810544644581,3,0,0.999999284744263,1,1,128,3,0,0.0785398163397448
529,5.28,0.0779143692836726,4.46416452337818,3,0,0.999999284744263,1,1,128,3,0,0.0785398163397448
530,5.29,0.0778543573604491,4.46072609345701,3,0,0.999999284744263,1,1,128,3,0,0.0785398163397448
531,5.3,0.0777947587879809,4.45731134678958,3,0,0.999999284744263,1,1,128,3,0,0.0785398163397448
532,5.31,0.0777304776117497,4.45362830668939,3,0,0.999999284744263,1,1,128,3,0,0.0785398163397448
533,5.32,0.0776610502605599,4.44965041248345,3,0,0.999999284744263,1,1,128,3,0,0.0785398163397448
534,5.33,0.0776175860320183,4.44716009562822,3,0,0.999999284744263,1,1,128,3,0,0.0785398163397448
535,5.34,0.0775806893366065,4.44504607070314,3,0,0.999999165534973,1,1,128,3,0,0.0785398163397448
536,5.35,0.0775462691166891,4.44307393737196,3,0,0.999999165534973,1,1,128,3,0,0.0785398163397448
537,5.36,0.0775131740773929,4.44117773129747,3,0,0.999999165534973,1,1,128,3,0,0.0785398163397448
538,5.37,0.0774685361986247,4.43862016923764,3,0,0.999999165534973,1,1,128,3,0,0.0785398163397448
539,5.38,0.0774439223115227,4.43720989738928,3,0,0.999999165534973,1,1,128,3,0,0.0785398163397448
540,5.39,0.0774257204033976,4.43616700487463,3,0,0.999999165534973,1,1,128,3,0,0.0785398163397448
541,5.4,0.0774002169350204,4.43470576377367,3,0,0.999999165534973,1,1,128,3,0,0.0785398163397448
542,5.41,0.0773646947722339,4.43267049376683,3,0,0.999999165534973,1,1,128,3,0,0.0785398163397448
543,5.42,0.077314934412083,4.42981943514313,3,0,0.999999165534973,1,1,128,3,0,0.0785398163397448
544,5.43,0.0772816145601133,4.42791034825126,3,0,0.999999165534973,1,1,128,3,0,0.0785398163397448
545,5.44,0.0772541611625123,4.42633738443543,3,0,0.999999165534973,1,1,128,3,0,0.0785398163397448
546,5.45,0.0772159042985521,4.42414542759311,3,0,0.999999165534973,1,1,128,3,0,0.0785398163397448
547,5.46,0.0771650870359766,4.42123381292112,3,0,0.999999165534973,1,1,128,3,0,0.0785398163397448
548,5.47,0.0771007481698717,4.41754746743466,3,0,0.999999046325684,1,1,128,3,0,0.0785398163397448
549,5.48,0.0770497180972738,4.41462365964655,3,0,0.999999046325684,1,1,128,3,0,0.0785398163397448
550,5.49,0.0769998755263391,4.41176789069191,3,0,0.999999046325684,1,1,128,3,0,0.0785398163397448
551,5.5,0.0769384546398281,4.40824873312087,3,0,0.999999046325684,1,1,128,3,0,0.0785398163397448
552,5.51,0.0768651625438741,4.40404940535104,3,0,0.999999046325684,1,1,128,3,0,0.0785398163397448
553,5.52,0.0767796892602193,4.3991521469365,3,0,0.999999046325684,1,1,128,3,0,0.0785398163397448
554,5.53,0.0767072191162918,4.39499991354875,3,0,0.999999046325684,1,1,128,3,0,0.0785398163397448
555,5.54,0.0766355772804482,4.39089513871834,3,0,0.999998927116394,1,1,128,3,0,0.0785398163397448
556,5.55,0.0765509712501674,4.38604757026189,3,0,0.999998927116394,1,1,128,3,0,0.0785398163397448
557,5.56,0.0764529195431908,4.38042962127808,3,0,0.999998927116394,1,1,128,3,0,0.0785398163397448
558,5.57,0.0763472218070216,4.3743735870915,3,0,0.999998927116394,1,1,128,3,0,0.0785398163397448
559,5.58,0.0762666420781787,4.36975670871449,3,0,0.999998927116394,1,1,128,3,0,0.0785398163397448
560,5.59,0.0761909039359703,4.36541723281779,3,0,0.999998807907104,1,1,128,3,0,0.0785398163397448
561,5.6,0.0761001144108749,4.36021537620583,3,0,0.999998807907104,1,1,128,3,0,0.0785398163397448
562,5.61,0.0759989381076373,4.35441840104358,3,0,0.999998807907104,1,1,128,3,0,0.0785398163397448
563,5.62,0.0758955842108911,4.34849665896379,3,0,0.999998807907104,1,1,128,3,0,0.0785398163397448
564,5.63,0.075822952282744,4.34433515602306,3,0,0.999998807907104,1,1,128,3,0,0.0785398163397448
565,5.64,0.0757547015252685,4.34042467567115,3,0,0.999998688697815,1,1,128,3,0,0.0785398163397448
566,5.65,0.0756749822108984,4.33585709541206,3,0,0.999998688697815,1,1,128,3,0,0.0785398163397448
567,5.66,0.0755875421137586,4.33084714688574,3,0,0.999998688697815,1,1,128,3,0,0.0785398163397448
568,5.67,0.0755052885572402,4.32613436524729,3,0,0.999998569488525,1,1,128,3,0,0.0785398163397448
569,5.68,0.0754536396041781,4.32317509822057,3,0,0.999998569488525,1,1,128,3,0,0.0785398163397448
570,5.69,0.0754099428444421,4.3206714583093,3,0,0.999998450279236,1,1,128,3,0,0.0785398163397448
571,5.7,0.0753608839390163,4.31786059008086,3,0,0.999998450279236,1,1,128,3,0,0.0785398163397448
572,5.71,0.0753133615178507,4.31513775591583,3,0,0.999998450279236,1,1,128,3,0,0.0785398163397448
573,5.72,0.0752686853821055,4.31257800189268,3,0,0.999998331069946,1,1,128,3,0,0.0785398163397448
574,5.73,0.07525334745785,4.31169920356635,3,0,0.999998331069946,1,1,128,3,0,0.0785398163397448
575,5.74,0.0752436447901688,4.3111432816582,3,0,0.999998211860657,1,1,128,3,0,0.0785398163397448
576,5.75,0.0752278560551966,4.31023865378044,3,0,0.999998092651367,1,1,128,3,0,0.0785398163397448
577,5.76,0.0752083267227714,4.30911970545577,3,0,0.999997973442078,1,1,128,3,0,0.0785398163397448
578,5.77,0.0751903374172658,4.30808899417393,3,0,0.999997973442078,1,1,128,3,0,0.0785398163397448
579,5.78,0.0751962195315781,4.30842601449863,3,0,0.999997854232788,1,1,128,3,0,0.0785398163397448
580,5.79,0.0752100027612245,4.30921573538543,3,0,0.999997615814209,1,1,128,3,0,0.0785398163397448
581,5.8,0.0752204779546145,4.30981591975626,3,0,0.99999737739563,1,1,128,3,0,0.0785398163397448
582,5.81,0.0752285219506066,4.31027680677703,3,0,0.99999725818634,1,1,128,3,0,0.0785398163397448
583,5.82,0.0752461517486387,4.31128691979794,3,0,0.999997019767761,1,1,128,3,0,0.0785398163397448
584,5.83,0.0752953588621144,4.31410627972212,3,0,0.999996900558472,1,1,128,3,0,0.0785398163397448
585,5.84,0.0753610115178232,4.31786789980806,3,0,0.999996542930603,1,1,128,3,0,0.0785398163397448
586,5.85,0.0754278046943065,4.32169486692082,3,0,0.999996185302734,1,1,128,3,0,0.0785398163397448
587,5.86,0.0754936931708191,4.32546999854354,3,0,0.999995946884155,1,1,128,3,0,0.0785398163397448
588,5.87,0.0755675112063749,4.32969946043283,3,0,0.999995589256287,1,1,128,3,0,0.0785398163397448
589,5.88,0.0756728276475392,4.33573364802489,3,0,0.999995350837708,1,1,128,3,0,0.0785398163397448
590,5.89,0.075789726326626,4.34243144896721,3,0,0.999994874000549,1,1,128,3,0,0.0785398163397448
591,5.9,0.0759028308556987,4.3489118611269,3,0,0.999994277954102,1,1,128,3,0,0.0785398163397448
592,5.91,0.0760080416655646,4.35493999649136,3,0,0.999993920326233,1,1,128,3,0,0.0785398163397448
593,5.92,0.0761084705270926,4.36069414639822,3,0,0.999993562698364,1,1,128,3,0,0.0785398163397448
594,5.93,0.0762341175859421,4.36789319257853,3,0,0.999993085861206,1,1,128,3,0,0.0785398163397448
595,5.94,0.076361194661376,4.37517417267376,3,0,0.999992370605469,1,1,128,3,0,0.0785398163397448
596,5.95,0.0764817156932476,4.38207951914257,3,0,0.999991655349731,1,1,128,3,0,0.0785398163397448
597,5.96,0.0765941155647601,4.38851955739804,3,0,0.999991178512573,1,1,128,3,0,0.0785398163397448
598,5.97,0.0767019882514482,4.39470020707001,3,0,0.999990820884705,1,1,128,3,0,0.0785398163397448
599,5.98,0.0768122095348691,4.40101542142254,3,0,0.999990224838257,1,1,128,3,0,0.0785398163397448
600,5.99,0.0769224067667737,4.4073292577247,3,0,0.99998950958252,1,1,128,3,0,0.0785398163397448
601,6,0.0770288449842123,4.41342771836283,3,0,0.999988794326782,1,1,128,3,0,0.0785398163397448
602,6.01,0.0771285604982067,4.41914099646668,3,0,0.999988317489624,1,1,128,3,0,0.0785398163397448
603,6.02,0.0772218165498682,4.42448417464094,3,0,0.999988079071045,1,1,128,3,0,0.0785398163397448
604,6.03,0.077309428965832,4.42950399630861,3,0,0.999987721443176,1,1,128,3,0,0.0785398163397448
605,6.04,0.0773861918745424,4.43390218700087,3,0,0.999987125396729,1,1,128,3,0,0.0785398163397448
606,6.05,0.0774499148966731,4.43755324722677,3,0,0.999986410140991,1,1,128,3,0,0.0785398163397448
607,6.06,0.0775054954776412,4.44073777993913,3,0,0.999985575675964,1,1,128,3,0,0.0785398163397448
608,6.07,0.0775489540108708,4.44322777047702,3,0,0.999985218048096,1,1,128,3,0,0.0785398163397448
609,6.08,0.0775866621368255,4.44538828694757,3,0,0.999984860420227,1,1,128,3,0,0.0785398163397448
610,6.09,0.077620050742582,4.44730131314124,3,0,0.999984264373779,1,1,128,3,0,0.0785398163397448
611,6.1,0.0776517930760566,4.44912001488123,3,0,0.999983429908752,1,1,128,3,0,0.0785398163397448
612,6.11,0.0776821829503945,4.45086122642073,3,0,0.999982476234436,1,1,128,3,0,0.0785398163397448
613,6.12,0.0777190637426611,4.4529743401627,3,0,0.999982237815857,1,1,128,3,0,0.0785398163397448
614,6.13,0.0777597582747262,4.45530596509929,3,0,0.999981999397278,1,1,128,3,0,0.0785398163397448
615,6.14,0.0777987904296928,4.45754234284418,3,0,0.999981284141541,1,1,128,3,0,0.0785398163397448
616,6.15,0.0778373034621229,4.45974897705867,3,0,0.999980092048645,1,1,128,3,0,0.0785398163397448
617,6.16,0.0778777181939176,4.46206457062066,3,0,0.999979138374329,1,1,128,3,0,0.0785398163397448
618,6.17,0.0779225919242847,4.4646356459817,3,0,0.999979019165039,1,1,128,3,0,0.0785398163397448
619,6.18,0.0779773656834055,4.46777395120739,3,0,0.99997878074646,1,1,128,3,0,0.0785398163397448
620,6.19,0.0780221712131881,4.47034111896278,3,0,0.999978184700012,1,1,128,3,0,0.0785398163397448
621,6.2,0.078065942650622,4.47284903759097,3,0,0.999977350234985,1,1,128,3,0,0.0785398163397448
622,6.21,0.0781092135473954,4.47532827735183,3,0,0.999976754188538,1,1,128,3,0,0.0785398163397448
623,6.22,0.0781496230852667,4.47764357332393,3,0,0.999976873397827,1,1,128,3,0,0.0785398163397448
624,6.23,0.0781918721359282,4.48006426561527,3,0,0.999976754188538,1,1,128,3,0,0.0785398163397448
625,6.24,0.0782158376612989,4.48143738907282,3,0,0.999976396560669,1,1,128,3,0,0.0785398163397448
626,6.25,0.078226075213284,4.48202395759411,3,0,0.999975919723511,1,1,128,3,0,0.0785398163397448
627,6.26,0.0782246516469221,4.48194239324972,3,0,0.999975562095642,1,1,128,3,0,0.0785398163397448
628,6.27,0.0782114734242764,4.48118733671064,3,0,0.9999760389328,1,1,128,3,0,0.0785398163397448
629,6.28,0.0781894619567698,4.47992617252162,3,0,0.999976396560669,1,1,128,3,0,0.0785398163397448
630,6.29,0.0781531739331322,4.47784702192032,3,0,0.999976634979248,1,1,128,3,0,0.0785398163397448
631,6.3,0.0781180759050918,4.47583605304437,3,0,0.999976634979248,1,1,128,3,0,0.0785398163397448
632,6.31,0.0780892814303257,4.47418625116697,3,0,0.999976873397827,1,1,128,3,0,0.0785398163397448
633,6.32,0.0780662084095942,4.47286426445844,3,0,0.999977707862854,1,1,128,3,0,0.0785398163397448
634,6.33,0.078051687169193,4.47203225867016,3,0,0.999978423118591,1,1,128,3,0,0.0785398163397448
635,6.34,0.0780322424956772,4.47091816094369,3,0,0.99997878074646,1,1,128,3,0,0.0785398163397448
636,6.35,0.0780131972756808,4.469826950218,3,0,0.99997889995575,1,1,128,3,0,0.0785398163397448
637,6.36,0.0779995202950039,4.46904331694873,3,0,0.999979138374329,1,1,128,3,0,0.0785398163397448
638,6.37,0.0779903004813379,4.46851506053777,3,0,0.999979734420776,1,1,128,3,0,0.0785398163397448
639,6.38,0.0779886790782386,4.4684221609833,3,0,0.999980330467224,1,1,128,3,0,0.0785398163397448
640,6.39,0.0779826365104107,4.46807594734934,3,0,0.999980568885803,1,1,128,3,0,0.0785398163397448
641,6.4,0.077976935747153,4.46774931767466,3,0,0.999980807304382,1,1,128,3,0,0.0785398163397448
642,6.41,0.0779765421924055,4.46772676864862,3,0,0.999981045722961,1,1,128,3,0,0.0785398163397448
643,6.42,0.0779795120262597,4.46789692759433,3,0,0.99998152256012,1,1,128,3,0,0.0785398163397448
644,6.43,0.0779901933952695,4.46850892495801,3,0,0.999982118606567,1,1,128,3,0,0.0785398163397448
645,6.44,0.0779966485951585,4.46887878066757,3,0,0.999982476234436,1,1,128,3,0,0.0785398163397448
646,6.45,0.0780031529678258,4.46925145376978,3,0,0.999982595443726,1,1,128,3,0,0.0785398163397448
647,6.46,0.0780125341949381,4.46978895848997,3,0,0.999982833862305,1,1,128,3,0,0.0785398163397448
648,6.47,0.078023102333538,4.47039446822905,3,0,0.999983191490173,1,1,128,3,0,0.0785398163397448
649,6.48,0.0780403734654116,4.47138403119283,3,0,0.999983668327332,1,1,128,3,0,0.0785398163397448
650,6.49,0.0780540738636561,4.47216900618988,3,0,0.999983906745911,1,1,128,3,0,0.0785398163397448
651,6.5,0.0780671666501376,4.47291916759734,3,0,0.99998414516449,1,1,128,3,0,0.0785398163397448
652,6.51,0.0780817098392558,4.47375243095447,3,0,0.999984264373779,1,1,128,3,0,0.0785398163397448
653,6.52,0.0780976272163458,4.47466442948265,3,0,0.999984502792358,1,1,128,3,0,0.0785398163397448
654,6.53,0.0781196683214668,4.47592729178188,3,0,0.999984860420227,1,1,128,3,0,0.0785398163397448
655,6.54,0.0781395402333293,4.47706586846246,3,0,0.999985098838806,1,1,128,3,0,0.0785398163397448
656,6.55,0.0781616369989843,4.47833191987538,3,0,0.999985218048096,1,1,128,3,0,0.0785398163397448
657,6.56,0.0781861795212451,4.47973810281953,3,0,0.999985337257385,1,1,128,3,0,0.0785398163397448
658,6.57,0.078212561851891,4.48124969901926,3,0,0.999985575675964,1,1,128,3,0,0.0785398163397448
659,6.58,0.0782412250024752,4.48289197657528,3,0,0.999985933303833,1,1,128,3,0,0.0785398163397448
660,6.59,0.0782718680969138,4.48464769655784,3,0,0.999986171722412,1,1,128,3,0,0.0785398163397448
661,6.6,0.0783061466804947,4.48661171472471,3,0,0.999986290931702,1,1,128,3,0,0.0785398163397448
662,6.61,0.0783430456362483,4.48872586915783,3,0,0.999986410140991,1,1,128,3,0,0.0785398163397448
663,6.62,0.0783818978110624,4.49095193479958,3,0,0.99998664855957,1,1,128,3,0,0.0785398163397448
664,6.63,0.078422738987922,4.49329196186398,3,0,0.999986886978149,1,1,128,3,0,0.0785398163397448
665,6.64,0.0784669456805282,4.49582481877655,3,0,0.999987006187439,1,1,128,3,0,0.0785398163397448
666,6.65,0.0785138232564082,4.49851070602828,3,0,0.999987125396729,1,1,128,3,0,0.0785398163397448
667,6.66,0.0785622729971213,4.50128667168965,3,0,0.999987244606018,1,1,128,3,0,0.0785398163397448
668,6.67,0.0786135759310986,4.50422611328318,3,0,0.999987363815308,1,1,128,3,0,0.0785398163397448
669,6.68,0.0786661423143992,4.50723794519057,3,0,0.999987602233887,1,1,128,3,0,0.0785398163397448
670,6.69,0.0787209036664338,4.51037553954258,3,0,0.999987840652466,1,1,128,3,0,0.0785398163397448
671,6.7,0.0787771220985959,4.51359661843632,3,0,0.999987959861755,1,1,128,3,0,0.0785398163397448
672,6.71,0.0788333784773862,4.51681987151169,3,0,0.999988079071045,1,1,128,3,0,0.0785398163397448
673,6.72,0.0788908913950357,4.52011511896049,3,0,0.999988198280334,1,1,128,3,0,0.0785398163397448
674,6.73,0.0789485229384372,4.52341716316422,3,0,0.999988436698914,1,1,128,3,0,0.0785398163397448
675,6.74,0.0790073935251188,4.52679019931854,3,0,0.999988675117493,1,1,128,3,0,0.0785398163397448
